date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:49:51	257/257	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/plain	date:Wed,%2025%20Jan%202017%2000:49:51%20GMT	https://www.jilliaforwardone.com/robots.txt		(from )
00:49:51	58677/58677	U--M-Z	200	updated ('OK')	text/html	etag:W/%22062bed6eb39dcbd5a3011de1d4e703e1%22	https://www.jilliaforwardone.com/	www.jilliaforwardone.com/index.html	(from )
00:49:52	1414/1414	U--M--	200	updated ('OK')	image/png	etag:W/%224f10e749048f5aa1a4f9efaadac0cb4b%22	https://www.jilliaforwardone.com/favicon.ico	www.jilliaforwardone.com/favicon.png	(from https://www.jilliaforwardone.com/)
00:49:52	725/725	U--M--	200	updated ('OK')	application/rss+xml	etag:W/%22d5b52987166d7063b41a9fcccd33db83%22	https://www.jilliaforwardone.com/info?format=RSS	www.jilliaforwardone.com/infocecb	(from https://www.jilliaforwardone.com/)
00:49:55	49740/49740	U--M-Z	200	updated ('OK')	text/html	etag:W/%22a04c9b6b369714b49a5e2368b76425c9%22	https://www.jilliaforwardone.com/vision/	www.jilliaforwardone.com/vision/index.html	(from https://www.jilliaforwardone.com/)
00:49:57	47627/47627	U--MCZ	200	updated ('OK')	text/html	etag:W/%2239820638bbe0531d126514ec56b251db-gzip%22	https://www.jilliaforwardone.com/why-jillia/	www.jilliaforwardone.com/why-jillia/index.html	(from https://www.jilliaforwardone.com/)
00:49:57	49399/49399	U--MCZ	200	updated ('OK')	text/html	etag:W/%22f29a6cd16801452f96e9d68327e21b64-gzip%22	https://www.jilliaforwardone.com/meet-jillia/	www.jilliaforwardone.com/meet-jillia/index.html	(from https://www.jilliaforwardone.com/)
00:49:58	70972/70972	U--MCZ	200	updated ('OK')	text/html	etag:W/%221b460f4f256e2ab08655b324d5d5c151-gzip%22	https://www.jilliaforwardone.com/blog/	www.jilliaforwardone.com/blog/index.html	(from https://www.jilliaforwardone.com/)
00:50:01	51523/51523	U--MCZ	200	updated ('OK')	text/html	etag:W/%226ce641f5e176af47d2e23b9c6c88d5c7-gzip%22	https://www.jilliaforwardone.com/media/	www.jilliaforwardone.com/media/index.html	(from https://www.jilliaforwardone.com/)
00:50:03	61587/61587	U--MCZ	200	updated ('OK')	text/html	etag:W/%2262f0e76e28b6fe5fe9de5efaa91b44db-gzip%22	https://www.jilliaforwardone.com/in-the-news/	www.jilliaforwardone.com/in-the-news/index.html	(from https://www.jilliaforwardone.com/)
00:50:04	49425/49425	U--MCZ	200	updated ('OK')	text/html	etag:W/%222c0cc0c99ab8c53480d056b6c9b166e7-gzip%22	https://www.jilliaforwardone.com/meetjillia-espanol/	www.jilliaforwardone.com/meetjillia-espanol/index.html	(from https://www.jilliaforwardone.com/)
00:50:05	45825/45825	U--MCZ	200	updated ('OK')	text/html	etag:W/%22e22254898bfc3d60aaeead49e1b5d21b-gzip%22	https://www.jilliaforwardone.com/por-qu-jillia/	www.jilliaforwardone.com/por-qu-jillia/index.html	(from https://www.jilliaforwardone.com/)
